,engNum,engVerse,ipqNum,ipqVerse
6693,1ti.4.7,"Don't have anything to do with worthless, senseless stories. Work hard to be truly religious. ",1ti.4.7,Iḷaksianagich god-taiḷautikun ittuat asiḷiqqutikullu unipkaat. Ayuġaksaġiñ iliŋnik iñuusuglutin God-im iñuutqutaagun iliŋnun. 
6694,1ti.4.10,"We have put our hope in the living God, who is the Savior of everyone, but especially of those who have faith. This is why we work and struggle so hard.",1ti.4.10,"Taamna sivuniġivlugu siġġaqirugut savautivlugu siġḷiqivluta iñuuruaq God, niġiugikkaqput annautiniaġnivḷuta, annaurrigiyumiñaġaluakkaŋat iñupayaurat, tamatkuałhaaq ukpiqtuat."
6695,1ti.4.11,Teach these things and tell everyone to do what you say. ,1ti.4.11,Tamatkua iñuŋnun piraksriutigikkich iḷisaurrutigilugiḷḷu. 
6696,1ti.4.12,"Don't let anyone make fun of you, just because you are young. Set an example for other followers by what you say and do, as well as by your love, faith, and purity.",1ti.4.12,"Kialiqaa suuŋiḷaġiŋaiḷḷisin nutauniḷutin, aglaan tuvraaksrikkich ukpiqtuaguruat uqaġnipkun iñuuniaġnipkullu piviuttaqsriñipkullu ukpiġutipkullu iñuulluataġnipkullu. "
6697,1ti.4.13,"Until I arrive, be sure to keep on reading the Scriptures in worship, and don't stop preaching and teaching. ",1ti.4.13,"Qaitchiaġiluŋa, atuġuŋ piviksran taiguaġlugich Bible uqaluŋich kasimaruani, alġaqsruiḷutillu iḷisaurriḷutillu. "
6698,1ti.4.14,Use the gift you were given when the prophets spoke and the group of church leaders  blessed you by placing their hands on you. ,1ti.4.14,"Atupiaġatakkich piḷḷasipkakkaŋi God-im aitchuutiŋi iliŋnun, satqummiŋakkaŋich God-im uqaqtiŋisa umialiŋnat iḷimmatigik argatiŋ iliŋnun ilaaguaqłutin savaaksriusiaġnun. "
6699,1ti.4.15,"Remember these things and think about them, so everyone can see how well you are doing. ",1ti.4.15,"Atuqtuiññakkich tamatkua piḷḷasipkausiatin ataramik, iñuich iluqaġmiŋ tautukkumagaat sivunmuktuġniġiñ. "
6700,1ti.4.16,"Be careful about the way you live and about what you teach. Keep on doing this, and you will save not only yourself, but the people who hear you.",1ti.4.16,"Qaunakkuiñ iliŋnun, qaunagilugiḷḷu qanuq iḷisaurrisilaaġnik. Tainna pituiññaġuvich, annautipkallasiñiaqtutin iliŋnun tamatkualu tusaaruat iliŋnik."
6701,1ti.5.1,"Don't correct an older man. Encourage him, as you would your own father. Treat younger men as you would your own brother, ",1ti.5.1,Suaŋnagu utuqqanaaq aglaan araktuaġuŋ aapagimmatun. Aŋalatkich nukatpiat aniqatiktun iḷiḷugich. 
6702,1ti.5.2,and treat older women as you would your own mother. Show the same respect to younger women that you would to your sister.,1ti.5.2,"Utuqqanaat aġnat aŋalatkich aakagimmatun, suli niviaqsiat aniqatiktun, aŋalallugich piḷuutaitchuakun."
6703,1ti.5.3,Take care of any widow who is really in need. ,1ti.5.3,Suuŋiḷaġinagich uiḷgaŋaruat ikayuqtiqaqtuksraupiaqtuat. 
6704,1ti.5.4,"But if a widow has children or grandchildren, they should learn to serve God by taking care of her, as she once took care of them. This is what God wants them to do. ",1ti.5.4,"Uiḷgaŋaruaq miqłiqtuqaqpan naagga tutaaluuqaqpan piḷḷasiŋaruanik, tamatkua qaunagilirruŋ ilaa, puttuqsriḷutiŋ tainna pigumiŋ paaqłiiñiḷuktilaamiŋnik aŋayuqaamiŋnik ataataamiŋniglu, aasii tainna pikamiŋ savaurrirut God-mik, iviġakługulu. "
6705,1ti.5.5," A widow who is really in need is one who doesn't have any relatives. She has faith in God, and she keeps praying to him night and day, asking for his help.",1ti.5.5,"Aġnaq uiḷgaŋaruaq qaunaksriksraił̣ł̣uni niġiuktuaguruq ikayuusiaksramiñik God-miñ, aasii aŋaiyyuuqłuni apiġivlugu unnuakkaluami uvlumiḷu ilaanun ikayuquvluni. "
6706,1ti.5.6,"A widow who thinks only about having a good time is already dead, even though she is still alive.",1ti.5.6,"Aglaalli uiḷgaŋaruaq qaunakł̣aaŋił̣ł̣uni aliasuŋiññiaqsiññaqtuaq, iñuugaluaŋŋaġmi tuquŋaruatun ittuq sivuġaani God-im. "
6707,1ti.5.7,"Tell all this to everyone, so they will do the right thing. ",1ti.5.7,"Taavrumiŋa piraksrikkich, pasiñaġumiñaitchumaut. "
6708,1ti.5.8,"People who don't take care of their relatives, and especially their own families, have given up their faith. They are worse than someone who doesn't have faith in the Lord.",1ti.5.8,"Kiñaliqaa pamatchiŋitkumi nanmiñiġmiñik, taapkuniŋałhaaqami nanmiñiq qitunġamiñik, iñuuŋitchuq tuvraġlugu ukpiġikkaqput, aasii pigiił̣haaqtuq unnii ukpiŋaitchuamiñ."
6709,1ti.5.9,"For a widow to be put on the list of widows, she must be at least 60 years old, and she must have been faithful in marriage.",1ti.5.9,Kiñapayaaq kisiuqatiginagu uiḷgaŋaruanun ukiuqaqtuaq inuqsimalugu piŋasukipiaq ukiuq. Aasiisuli uiñiŋaruksrauruq atautchimi. 
6710,1ti.5.10,"She must also be well-known for doing all sorts of good things, such as raising children, giving food to strangers, welcoming God's people into her home,  helping people in need, and always making herself useful.",1ti.5.10,"Suli uiḷgaŋaruaq uqausikkusiaqaġluataqtuksrauruq savaalluatamigun, iñukkuksaiḷḷuataŋaluni miqłiqtumiñik, tukkuliisuuluniḷu iglaanik aimaaġviŋmiñun, iqaġisuulugiḷḷu ukpiqtuat isigaŋich, ikayuġuulugiḷḷu iłuiḷḷiuqtuat, nakuurualiqiluniḷu qanusipayaakun."
6711,1ti.5.11,Don't put young widows on the list. They may later have a strong desire to get married. Then they will turn away from Christ ,1ti.5.11,"Aglaan iḷaḷiutinagich uiḷgaŋaruanun nutauŋŋaġmiŋ uiḷgaŋaruat. Qanuq pisuguunmiŋni uiñigulitqikkumiŋ saquniaqtut savaurriḷḷuataġniksramiŋniñ Christ-mik, "
6712,1ti.5.12,and become guilty of breaking their promise to him. ,1ti.5.12,aasii tainna pikamiŋ pasiraurut navguiñikun unniqsuqłiisiqqaamiŋnik ilaanun. 
6713,1ti.5.13,"Besides, they will become lazy and get into the habit of going from house to house. Next, they will start gossiping and become busybodies, talking about things that are none of their business.",1ti.5.13,"Taamnatualuuŋiñmiuq, iḷisaqtut iḷatchiġñiġmik, kukiḷuksiññaqłutiŋ igluniñ iglunun, aasiisuli pigiił̣haaqtuaq iḷisaqługu uqqaqtuniq, iḷaksianniktuagurullu uqaqłutiŋ uqaluksraġiŋisamiŋnik. "
6714,1ti.5.14,"I would prefer that young widows get married, have children, and look after their families. Then the enemy won't have any reason to say insulting things about us. ",1ti.5.14,"Tamatkua pisigivlugich nutauvlutiŋ uiḷgaŋaruat tuvaaqatiniqugitka, miqłiqsiuġlich, qaunagilugiḷḷu aimaaġvisiŋ, uumigirivut uqautikkutiksraitchumaut pigiitchuamik uvaptigun. "
6715,1ti.5.15,Look what's already happened to some of the young widows! They have turned away to follow Satan.,1ti.5.15,Qanuq iḷaŋich uiḷgaŋaruat asivaaniŋarut malikługu Tuunġaq. 
6716,1ti.5.16,"If a woman who is a follower has any widows in her family, she  should help them. This will keep the church from having that burden, and then the church can help widows who are really in need.",1ti.5.16,"Kiñaliqaa ukpiqtuaguruaq uiḷgaŋaruaqaġumi qitunġaamiñi ilaan qaunagiraksraġigai, aasii naŋniŋiḷḷugich aŋaiyyuliqiruat ikayuiyumaut uiḷgaŋaruanik ikayuqtiksraipiaqtuanik."
6717,1ti.5.17,"Church leaders  who do their job well deserve to be paid  twice as much, especially if they work hard at preaching and teaching. ",1ti.5.17,"Umialiŋnat aŋalatchiḷḷuataqtuat aullarrauniġmik nalliummatirut malġuktun akiḷiusiamik, tamatkuałhaaq siġġaqiruat alġaqsruivḷutiŋ iḷisaurrivḷutiglu, "
6718,1ti.5.18," It is just as the Scriptures say, “Don't muzzle an ox when you are using it to grind grain.” You also know the saying, “Workers are worth their pay.”",1ti.5.18,"qanuq Bible uqaluŋich uqaqtut inna, “Sigguġutituġniaŋitkiñ qimukti amiġaiyairuaq tunmaqługich palauvaksrat,” suli “Savakti nalliummatiruq akiññaktaaksramiñun.”"
6719,1ti.5.19," Don't listen to any charge against a church leader, unless at least two or three people bring the same charges. ",1ti.5.19,"Naalaġniñasi suuramikunnii pasikkusiaŋagun umialiŋnam, malġuk naagga piŋasut uqautigiŋisuaqparruŋ pasiḷugu."
6720,1ti.5.20,"But if any of the leaders should keep on sinning, they must be corrected in front of the whole group, as a warning to everyone else.",1ti.5.20,"Tamatkuali sivunmuuruat piḷuunmi, suakkich takkuanni iñuich iluqaġmiŋ, kisiŋŋuqtat piḷuksiŋitchuat sivuuqqatiqaġumaut piḷuksiñiksramun."
6721,1ti.5.21,"In the presence of God and Christ Jesus and their chosen angels, I order you to follow my instructions! Be fair with everyone, and don't have any favorites.",1ti.5.21,"Takkuaŋni God-im Christ-lu Jesus piḷuutaitchuallu isaġulgich, piraksripiaġikpiñ kamagitquvlugich tamatkua piraksriutitka, iñuich iḷaŋich iviġaumagiłhaaŋaiġḷugich allaniñ iñuŋniñ supayaatigun ilivich pikkapkun. "
6722,1ti.5.22,"Don't be too quick to accept people into the service of the Lord  by placing your hands on them. Don't sin because others do, but stay close to God.",1ti.5.22,Qilamiqsruuttaġinagu iḷisiñiaġniq argaŋnik ilaaguaqsiñiksramun iñuŋmik savaaŋanun Atanġum. Patchisauyumiñaqsiñak allat iñuich piḷuutiŋiññun. Qaunakkuiñ iliŋnik piḷuutaitchuglutin. 
6723,1ti.5.23,Stop drinking only water. Take a little wine to help your stomach trouble and the other illnesses you often have.,1ti.5.23,"Tavraŋŋaaglaan imiqaġnak imiłhiñamik, aglaan wine-tułaurallaalutin pisigilugu aqiaqqun, qanuq naŋitchuurutin akulaitchuamik. "
6724,1ti.5.24,"Some people get caught in their sins almost at once, even before the time of judgment. But other people's sins don't show up until later. ",1ti.5.24,"Piḷuutiŋich iñuich iḷaŋisa nalunaitchut, aasii taamna pisigilugu nalupqinaitchuq isivġiqsauniaqtut. Aglaan piḷuutiŋich allat iḷisimanaqsiñiaqtut aquvatigun. "
6725,1ti.5.25,"It is the same with good deeds. Some are easily seen, but none of them can be hidden.",1ti.5.25,"Tainnatuttauq savaalluatat nalunaiñmiut, nalunaiñŋitkaluaġumikunnii iriqsimaanikkumiñaitchut."
6726,1ti.6.1,"If you are a slave, you should respect and honor your owner. This will keep people from saying bad things about God and about our teaching. ",1ti.6.1,"Iluqaġmiŋ kivgauruat isumakkutiqaġluataqtuksraurut ataniġikkaġmiŋnun, kiñaliqaa uqallautiksraitchumauq pigiitchualiḷugu God-im atqa, iḷisaurrutikpullu. "
6727,1ti.6.2,"If any of you slaves have owners who are followers, you should show them respect. After all, they are also followers of Christ, and he loves them. So you should serve and help them the best you can. These are the things you must teach and tell the people to do. ",1ti.6.2,Tamatkua kivgat ukpiqtuaguruanik ataniqaqtuat kamaksriruksraurut pisigilugu aniqatiginiḷugich ataniġikkatiŋ. Savautilluataġniałhaaġlisigik pisigilugu tamatkua kivgauruat savautikkatiŋ ukpiqtuaguniḷugich piviuttaġivlugich. Ilivich iḷisaurrutigiraksraġigitin alġaqsruutigilugiḷḷu tamatkua.
6728,1ti.6.3,Anyone who teaches something different disagrees with the correct and godly teaching of our Lord Jesus Christ. ,1ti.6.3,"Kiñaliqaa iḷisaurrikpan allauruanik iḷisaurrutinik iḷumun ittuaniñ uqaluŋiñiñ Atanipta Jesus Christ, iḷisaurrutiniḷḷu ukpiġikkaptiŋniñ god-tiliqinikun, "
6729,1ti.6.4,"Those people who disagree are proud of themselves, but they don't really know a thing. Their minds are sick, and they like to argue over words. They cause jealousy, disagreements, unkind words, evil suspicions, ",1ti.6.4,"ilaa kamanaqsiḷiqtuq, naluruġlu sumik. Pigiitchuamik kipiġniuttaqaqtuq uqavaaġutiksramun qanaaġniksramullu pisigivlugich uqaluich. Taamna salapqiisuuruq killuqsrautinik, atinġiutinik, pisaaŋŋatinik, pigiitchuakun iḷimasuutinik, "
6730,1ti.6.5,and nasty quarrels. They have wicked minds and have missed out on the truth. These people think religion is supposed to make you rich. ,1ti.6.5,"suli iñiqługu aŋalatchiruq uqavaaġutinik akunġanni iñuich isumatummaaġiitchuat, suli ayuqtuat iḷumun ittuamik, isumavlutiŋ aŋaiyyuliqiniq suġallagniutaunasugalugu. "
6731,1ti.6.6,"And religion does make your life rich, by making you content with what you have. ",1ti.6.6,"Tavra iñuk god-tiliqiruagukami iḷumun ittuamik suġalliruq, apaigigumigich pigikkani."
6732,1ti.6.7,"We didn't bring anything into this world, and we won't  take anything with us when we leave. ",1ti.6.7,"Qanuq sumik qaġġirriŋaitchugut nunamun anikapta, suli tuqugupta aullaurriyumiñaiñmiugut sumik nunamiñ."
6733,1ti.6.8,So we should be satisfied just to have food and clothes. ,1ti.6.8,Tavraasii niqiksraqaġupta annuġaaksraqaġlutalu taapkua apaigiraksraurut uvaptiŋni. 
6734,1ti.6.9,People who want to be rich fall into all sorts of temptations and traps. They are caught by foolish and harmful desires that drag them down and destroy them. ,1ti.6.9,"Aglaan iñuich suġallisuktuat ikł̣igutchaktitausuurut aasii pisaġipkaqłutiŋ iñugiaktuanun isumalluaġiirrutinun anniaġutauruanullu kipiġniuġutinun, tikiurrisuuruanun iñuŋnik suksraunġiunmun. "
6735,1ti.6.10,The love of money causes all kinds of trouble. Some people want money so much they have given up their faith and caused themselves a lot of pain.,1ti.6.10,Qanuq iñuich piviuttaqsriruat maniŋñik killukuaġutigisuugaich qanusipayauranik pigiitchuanik. Iñuich iḷaŋich kipiġniuqpaił̣ł̣utiŋ maniŋñun asiñuŋarut ukpiġunmiñ aasii inmiŋnun isumaaqpautiksriuqłutiŋ.
6736,1ti.6.11,"Timothy, you belong to God, so keep away from all these evil things. Try your best to please God and to be like him. Be faithful, loving, dependable, and gentle. ",1ti.6.11,"Aglaalli ilivich, iñua God-im, pitchaiḷikkich iluqaisa tamatkua. Siġġaqilutin iłuaqtualiqiniġmun, god-tiliqiniġmun, ukpiġunmun, piviuttaqqunmun, tuniqsimmanmun, pikałaktaŋirrunmullu. "
6737,1ti.6.12,"Fight a good fight for the faith and claim eternal life. God offered it to you when you clearly told about your faith, while so many people listened. ",1ti.6.12,"Aqpaliurraqtitun akimasaqtuatun akiññagukłuni, tainnatulli pisuqtilaaġiñ savaan piḷḷuataġniaġlugu piññaktaaġisuglugu iñuggun isuitchuaq. God-im ququaŋagaatin taavrumuŋa iñuggunmun isuitchuamun, ilivich iñugiaktuanun iñuŋnun iḷisimanaqsivḷugu piŋakapku ukpiliġñiġiñ Christ-mun. "
6738,1ti.6.13," Now I ask you to make a promise. Make it in the presence of God, who gives life to all, and in the presence of Christ Jesus, who openly told Pontius Pilate about his faith. ",1ti.6.13,"Piraksriġikpiñ tamatkuniŋa takkuani God-im aitchuiruam iñuggunmik supayaanun, takkuaniḷu Christ Jesus uqalugaaġluataŋaruam sivuġaani Pontius Pilate,"
6739,1ti.6.14,Promise to obey completely and fully all that you have been told until our Lord Jesus Christ returns.,1ti.6.14,"kamaksritquvlutin iluqaiññik ilaan piksraksriutiŋiññik iliŋnun, iñuŋmun kimulliqaa pasiyumiñaiġḷutin paŋmapaŋmiñ qaiñiŋanun aglaan Atanipta Jesus Christ. "
6740,1ti.6.15," The glorious God is the only Ruler, the King of kings and Lord of lords. At the time that God has already decided, he will send Jesus Christ back again.",1ti.6.15,"Ilaa salapqiqsitauniaqtuq nalaunŋasikpan piviksriutaa God-im kisimi sapiġñaqtuam quvianaqtuavlu Umialgata umialgich, Atanġatalu atanġich, "
6741,1ti.6.16," Only God lives forever! And he lives in light that no one can come near. No human has ever seen God or ever can see him. God will be honored, and his power will last forever. Amen.",1ti.6.16,"kisimisualuk tuqulaitchuq, suli iñuuruq qaninŋaġnaitchuami qaummaġmi, iñuum qaŋaunnii tautuŋaitkaa naagga tautukkumiñaitkaa. Ilaa nanġausiaqaġli isuitchuamun atanniqsimmannigli. Amen."
6742,1ti.6.17,"Warn the rich people of this world not to be proud or to trust in wealth that is easily lost. Tell them to have faith in God, who is rich and blesses us with everything we need to enjoy life. ",1ti.6.17,"Suġallirualli mattumani nunami piraksrikkich kamasaaġutigitquŋiḷḷugich suġalitiŋ, naaggaunnii arguaŋŋatiqaquŋiḷḷugich nalupqinaqtuanik suġaliġnik, aglaan God-mik atqunaqługu piqaqtitchiruamik uvaptiŋnun supayaanik quviasuutigitquvlugich. "
6743,1ti.6.18,Instruct them to do as many good deeds as they can and to help everyone. Remind the rich to be generous and share what they have. ,1ti.6.18,"Piraksrikkich suġalliruat nakuurualiqitqulugich nauttaaŋaiġḷugu nakuuruanik savaaqaġniq, suli anniqsraŋaiġḷutiŋ piyummatiqaqulugich, saqqiqutiqallaatqulugich piiḷḷiuqtuanun. "
6744,1ti.6.19,"This will lay a solid foundation for the future, so they will know what true life is like.",1ti.6.19,"Tainna pigumiŋ tutquiñiaqtut quviasuusiaksramiŋnik qiḷaŋmun, aasii tatpaŋmani quviasuutigilluataaqsiḷugu iñuggutipiaġatavaalluk."
6745,1ti.6.20,"Timothy, guard what God has placed in your care! Don't pay any attention to godless and stupid talk that sounds smart but really isn't. ",1ti.6.20,"Suuramikunnii piŋiññagich, Timothy, sut God-im qaunaksraġitqukkaŋi iliŋnun. Pitchaiḷiiñ god-taitchuat uqausiŋiññik asiḷiqqutikullu uqavaaġutinik taivḷugich iḷisimmanmik, iñuich iḷaŋisa killukun sivuniqaqługu iḷisimman uqausiatitun. "
6746,1ti.6.21,Some people have even lost their faith by believing this talk. I pray that the Lord will be kind to all of you!,1ti.6.21,"Qanuq iñuich iḷaŋisa iḷisimmatiqaġnigaluaqłutiŋ, taamna pisigivlugu tammaiŋagaat nalaunŋaruakun ukpiġutiqaġniq. God naglikkutiqpaqaġli iluqavsiññun."
6747,2ti.1.1,"From Paul, an apostle of Christ Jesus. God himself chose me to be an apostle, and he gave me the promised life that Jesus Christ makes possible.",2ti.1.1,"Ukua tuyuutit iliŋnun qairut Paul-miñ, Jesus Christ tiliraŋaniñ, qanuq God tainna pitqurimman. Paul tilirauŋaruq quliaqtuaġitquvlugu unniqsuqłiisauŋaruaq iñuggun pigiliutisuukkaqput atausiŋŋuqatigikaptigu Christ Jesus. "
6748,2ti.1.2," Timothy, you are like a dear child to me. I pray that God our Father and our Lord Christ Jesus will be kind and merciful to you and will bless you with peace!",2ti.1.2,"Tuyuutaurut Timothy-mun piqpagivlugu iġñiġimmatun itamnun. God-im Aapauruam Christ Jesus-lu Atanipta iviġaumanautilisin, nagligilisin, tutqiutiqaqtillisillu."
6749,2ti.1.3,"Night and day I mention you in my prayers. I am always grateful for you, as I pray to the God my ancestors and I have served with a clear conscience. ",2ti.1.3,"Quyyavigigiga God savautikkaġa naġġukkutaitchuakun isumami, isumaqausiatitun maŋŋuuma. Quyyavigigiga ataramik aŋaiyyutimni unnuakkaluami uvlumiḷu, "
